Date,Region,COUNTRY,Product_Name,Company_Names,Units_Sold,Unit_Price,Total_Sales,Cost_of_Goods_Sold,Profit,Discount,Customer_Segement
1/10/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,356,74.15,26397.4,13403,12994.4,20,Retail
1/10/2023,North,RUSSIA,Keyboard,Initech,59,33.8,1994.2,1074.87,919.33,5,Retail
1/10/2023,Central,RUSSIA,Printer,Vehement Capital Partners,832,14.85,12355.2,7376.72,4978.48,15,Enterprise
1/10/2023,South,RUSSIA,Monitor,Vehement Capital Partners,224,33.54,7512.96,6287.32,1225.64,0,Wholesale
1/10/2023,Central,RUSSIA,Monitor,Wayne Enterprises,297,10.35,3073.95,1886.73,1187.22,0,Wholesale
1/10/2023,East,RUSSIA,Monitor,Massive Dynamic,306,49.37,15107.22,8438.02,6669.2,5,Enterprise
1/10/2023,South,RUSSIA,Laptop,Vehement Capital Partners,14,12.76,178.64,91.09,87.55,10,Retail
1/10/2023,West,RUSSIA,Printer,Initech,573,59.41,34041.93,14773.2,19268.73,10,Wholesale
1/10/2023,North,RUSSIA,Laptop,Massive Dynamic,974,87.47,85195.78,37468.89,47726.89,5,Retail
1/10/2023,North,RUSSIA,Monitor,Vehement Capital Partners,724,79.11,57275.64,35127.82,22147.82,10,Enterprise
1/10/2023,South,RUSSIA,Laptop,Initech,10,60.55,605.5,463.54,141.96,10,Wholesale
1/10/2023,Central,RUSSIA,Keyboard,Soylent LLC,498,70.76,35238.48,29087.68,6150.8,20,Wholesale
1/10/2023,South,RUSSIA,Laptop,Massive Dynamic,291,52.39,15245.49,9465.12,5780.37,15,Enterprise
1/10/2023,South,RUSSIA,Printer,Vehement Capital Partners,582,56.34,32789.88,20795.17,11994.71,20,Wholesale
1/10/2023,Central,RUSSIA,Laptop,Soylent LLC,278,33.06,9190.68,6913.79,2276.89,10,Wholesale
1/10/2023,North,RUSSIA,Monitor,Stark Industries,803,25.72,20653.16,14954.62,5698.54,10,Enterprise
1/10/2023,West,RUSSIA,Monitor,Umbrella Corp,529,66.48,35167.92,26066.55,9101.37,15,Wholesale
1/10/2023,West,RUSSIA,Printer,Stark Industries,670,85.34,57177.8,42574.16,14603.64,5,Retail
1/10/2023,West,RUSSIA,Printer,Vehement Capital Partners,937,13.57,12715.09,8770.56,3944.53,10,Enterprise
1/10/2023,Central,RUSSIA,Laptop,Umbrella Corp,432,71.71,30978.72,14749.68,16229.04,5,Wholesale
1/10/2023,West,RUSSIA,Mouse,Vehement Capital Partners,644,65.51,42188.44,34646.34,7542.1,5,Enterprise
1/10/2023,North,RUSSIA,Monitor,Soylent LLC,136,95.56,12996.16,8243.64,4752.52,15,Enterprise
1/10/2023,South,RUSSIA,Laptop,Massive Dynamic,364,54.27,19754.28,8664.31,11089.97,20,Retail
1/10/2023,East,RUSSIA,Laptop,Initech,287,23.38,6710.06,3153.74,3556.32,15,Retail
1/10/2023,Central,RUSSIA,Mouse,Wayne Enterprises,519,23.47,12180.93,5618.28,6562.65,10,Retail
1/10/2023,South,RUSSIA,Keyboard,Massive Dynamic,211,29.65,6256.15,2678.94,3577.21,20,Wholesale
1/11/2023,South,RUSSIA,Keyboard,Initech,730,41.79,30506.7,20174.96,10331.74,15,Wholesale
1/11/2023,Central,RUSSIA,Printer,Corp,424,73.24,31053.76,24676.58,6377.18,20,Retail
1/11/2023,East,RUSSIA,Keyboard,Stark Industries,974,33.88,32999.12,17304.32,15694.8,15,Enterprise
1/11/2023,North,RUSSIA,Keyboard,Umbrella Corp,823,95.44,78547.12,62487.66,16059.46,0,Retail
1/11/2023,North,RUSSIA,Keyboard,Hooli,985,86.31,85015.35,68376.14,16639.21,20,Enterprise
1/11/2023,West,RUSSIA,Printer,Massive Dynamic,119,87.1,10364.9,5427.1,4937.8,20,Enterprise
1/11/2023,North,RUSSIA,Monitor,Umbrella Corp,303,25.73,7796.19,4708.8,3087.39,20,Enterprise
1/11/2023,East,RUSSIA,Mouse,Vehement Capital Partners,743,27.11,20142.73,15502.65,4640.08,5,Enterprise
1/11/2023,North,RUSSIA,Keyboard,Hooli,895,13.54,12118.3,7668.16,4450.14,10,Retail
1/11/2023,South,RUSSIA,Monitor,Hooli,795,23.57,18738.15,10412.27,8325.88,15,Enterprise
1/11/2023,West,RUSSIA,Mouse,Umbrella Corp,851,21.95,18679.45,10381.24,8298.21,5,Wholesale
1/11/2023,South,RUSSIA,Monitor,Hooli,139,16.35,2272.65,1470.82,801.83,10,Retail
1/11/2023,South,RUSSIA,Mouse,Massive Dynamic,833,83.52,69572.16,34024.38,35547.78,10,Wholesale
1/11/2023,South,RUSSIA,Printer,Soylent LLC,57,84.45,4813.65,2744.87,2068.78,5,Retail
1/11/2023,Central,RUSSIA,Mouse,Hooli,663,67.92,45030.96,24386.84,20644.12,10,Wholesale
1/11/2023,North,RUSSIA,Printer,Hooli,597,54.45,32506.65,26861.19,5645.46,10,Wholesale
1/11/2023,West,RUSSIA,Mouse,Corp,319,92.3,29443.7,17058.37,12385.33,10,Wholesale
1/11/2023,East,RUSSIA,Monitor,Wayne Enterprises,771,32.74,25242.54,20148.64,5093.9,10,Wholesale
1/11/2023,Central,RUSSIA,Printer,Initech,127,19.34,2456.18,1260.96,1195.22,15,Enterprise
1/11/2023,East,RUSSIA,Laptop,Soylent LLC,79,79.45,6276.55,5200.76,1075.79,0,Wholesale
1/11/2023,East,RUSSIA,Keyboard,Globex Inc,816,53.56,43704.96,35042.84,8662.12,20,Enterprise
1/11/2023,West,RUSSIA,Printer,Corp,83,86.23,7157.09,4190.2,2966.89,15,Wholesale
1/11/2023,East,RUSSIA,Keyboard,Massive Dynamic,412,48.64,20039.68,10272.15,9767.53,10,Enterprise
1/11/2023,South,RUSSIA,Mouse,Soylent LLC,236,30.89,7290.04,5669.86,1620.18,20,Wholesale
1/11/2023,South,RUSSIA,Mouse,Vehement Capital Partners,410,47.99,19675.9,13042.38,6633.52,15,Enterprise
1/11/2023,North,RUSSIA,Laptop,Umbrella Corp,945,20.33,19211.85,13027.77,6184.08,5,Retail
1/11/2023,Central,RUSSIA,Monitor,Massive Dynamic,182,25.24,4593.68,3147.55,1446.13,10,Enterprise
1/11/2023,Central,RUSSIA,Keyboard,Stark Industries,504,32.22,16238.88,8308.48,7930.4,15,Wholesale
1/12/2023,North,RUSSIA,Keyboard,Corp,704,10.05,7075.2,3215.73,3859.47,10,Retail
1/12/2023,Central,RUSSIA,Mouse,Umbrella Corp,345,31.7,10936.5,7339.87,3596.63,0,Wholesale
1/12/2023,West,RUSSIA,Printer,Wayne Enterprises,950,15.19,14430.5,8940.66,5489.84,5,Retail
1/12/2023,Central,RUSSIA,Mouse,Vehement Capital Partners,449,56.33,25292.17,18482.67,6809.5,0,Wholesale
1/12/2023,South,RUSSIA,Keyboard,Vehement Capital Partners,556,54.49,30296.44,13384.38,16912.06,5,Retail
1/12/2023,Central,RUSSIA,Printer,Umbrella Corp,845,24.52,20719.4,16234.14,4485.26,20,Wholesale
1/12/2023,North,RUSSIA,Keyboard,Corp,714,38.26,27317.64,17255.64,10062,20,Retail
1/12/2023,West,RUSSIA,Keyboard,Globex Inc,446,5.48,2444.08,1813.54,630.54,5,Retail
1/12/2023,West,RUSSIA,Printer,Initech,712,83.69,59587.28,25755.35,33831.93,5,Retail
1/12/2023,West,RUSSIA,Monitor,Hooli,803,74.86,60112.58,24421.56,35691.02,10,Enterprise
1/12/2023,West,RUSSIA,Laptop,Vehement Capital Partners,198,40.52,8022.96,6745.29,1277.67,0,Wholesale
1/12/2023,East,RUSSIA,Keyboard,Hooli,998,81.87,81706.26,37069.54,44636.72,5,Wholesale
1/12/2023,West,RUSSIA,Monitor,Hooli,506,13.05,6603.3,4695.69,1907.61,15,Retail
1/12/2023,East,RUSSIA,Laptop,Initech,47,89.61,4211.67,1831.16,2380.51,20,Enterprise
1/12/2023,South,RUSSIA,Printer,Vehement Capital Partners,222,61.87,13735.14,8168.75,5566.39,10,Enterprise
1/12/2023,West,RUSSIA,Mouse,Initech,918,69.53,63828.54,27851.26,35977.28,5,Retail
1/12/2023,South,RUSSIA,Laptop,Soylent LLC,861,26.73,23014.53,9454.96,13559.57,0,Wholesale
1/12/2023,West,RUSSIA,Printer,Hooli,671,7.34,4925.14,2401.38,2523.76,5,Retail
1/12/2023,South,RUSSIA,Monitor,Corp,175,14.9,2607.5,1909.68,697.82,15,Retail
1/12/2023,Central,RUSSIA,Mouse,Wayne Enterprises,876,9.14,8006.64,4780.22,3226.42,15,Wholesale
1/12/2023,East,RUSSIA,Laptop,Vehement Capital Partners,34,49.4,1679.6,1122.33,557.27,0,Retail
1/12/2023,North,RUSSIA,Laptop,Wayne Enterprises,265,35.1,9301.5,7695.2,1606.3,15,Wholesale
1/12/2023,North,RUSSIA,Laptop,Umbrella Corp,647,42.18,27290.46,18642.88,8647.58,5,Enterprise
1/12/2023,South,RUSSIA,Keyboard,Corp,485,30.74,14908.9,6550.47,8358.43,0,Retail
1/12/2023,Central,RUSSIA,Laptop,Stark Industries,474,78.83,37365.42,26223.33,11142.09,5,Enterprise
1/12/2023,North,RUSSIA,Mouse,Massive Dynamic,847,33.76,28594.72,15794.83,12799.89,20,Wholesale
1/12/2023,West,RUSSIA,Printer,Massive Dynamic,485,68.46,33203.1,23305.01,9898.09,0,Retail
1/12/2023,Central,RUSSIA,Mouse,Hooli,17,50.82,863.94,683.82,180.12,10,Enterprise
1/12/2023,South,RUSSIA,Laptop,Wayne Enterprises,772,60.84,46968.48,24699.52,22268.96,15,Enterprise
1/12/2023,North,RUSSIA,Printer,Corp,34,15.15,515.1,214.18,300.92,5,Retail
1/12/2023,Central,RUSSIA,Keyboard,Vehement Capital Partners,50,89.36,4468,2410.54,2057.46,15,Enterprise
1/12/2023,East,RUSSIA,Mouse,Corp,187,83.56,15625.72,10139.26,5486.46,15,Retail
1/12/2023,West,RUSSIA,Printer,Hooli,742,56.93,42242.06,21466.29,20775.77,5,Wholesale
1/12/2023,North,RUSSIA,Laptop,Massive Dynamic,889,8.13,7227.57,4583.57,2644,20,Retail
1/12/2023,South,RUSSIA,Mouse,Umbrella Corp,266,99.21,26389.86,16272.93,10116.93,10,Wholesale
1/12/2023,Central,RUSSIA,Keyboard,Corp,720,69.94,50356.8,32237.19,18119.61,5,Wholesale
1/12/2023,West,RUSSIA,Laptop,Corp,466,79.1,36860.6,19354.83,17505.77,20,Retail
1/12/2023,North,RUSSIA,Monitor,Initech,357,74.33,26535.81,18159.25,8376.56,10,Wholesale
1/13/2023,South,RUSSIA,Laptop,Hooli,256,20.97,5368.32,4183.18,1185.14,15,Wholesale
1/13/2023,West,RUSSIA,Monitor,Stark Industries,179,42.88,7675.52,6006.48,1669.04,5,Enterprise
1/13/2023,East,RUSSIA,Printer,Soylent LLC,241,80.41,19378.81,15098.08,4280.73,10,Retail
1/13/2023,Central,RUSSIA,Laptop,Wayne Enterprises,357,51.86,18514.02,15358.07,3155.95,0,Enterprise
1/13/2023,North,RUSSIA,Keyboard,Wayne Enterprises,234,76.87,17987.58,8116.46,9871.12,10,Wholesale
1/13/2023,Central,RUSSIA,Printer,Umbrella Corp,173,64.88,11224.24,6248.17,4976.07,15,Enterprise
1/13/2023,Central,RUSSIA,Mouse,Hooli,908,70.07,63623.56,27647.46,35976.1,10,Retail
1/13/2023,East,RUSSIA,Monitor,Corp,686,84.03,57644.58,48095.78,9548.8,5,Enterprise
1/13/2023,West,RUSSIA,Laptop,Corp,885,94.09,83269.65,52096.58,31173.07,5,Enterprise
1/13/2023,West,RUSSIA,Laptop,Wayne Enterprises,477,10.44,4979.88,2290.07,2689.81,15,Wholesale
1/13/2023,North,RUSSIA,Laptop,Soylent LLC,277,81.45,22561.65,13054.53,9507.12,0,Wholesale
1/13/2023,Central,RUSSIA,Laptop,Hooli,425,16.3,6927.5,3895.12,3032.38,5,Enterprise
1/13/2023,North,RUSSIA,Printer,Soylent LLC,142,57.57,8174.94,4954.3,3220.64,10,Enterprise
1/13/2023,South,RUSSIA,Keyboard,Hooli,172,21.26,3656.72,2156.14,1500.58,20,Wholesale
1/13/2023,East,RUSSIA,Keyboard,Massive Dynamic,70,95.99,6719.3,3483.67,3235.63,10,Retail
1/13/2023,East,RUSSIA,Monitor,Globex Inc,96,61.08,5863.68,2695.76,3167.92,0,Wholesale
1/13/2023,Central,RUSSIA,Printer,Umbrella Corp,828,64.04,53025.12,44734.69,8290.43,10,Wholesale
1/13/2023,South,RUSSIA,Laptop,Corp,860,83.18,71534.8,46618.74,24916.06,10,Wholesale
1/13/2023,West,RUSSIA,Printer,Hooli,50,18.43,921.5,759.66,161.84,5,Enterprise
1/13/2023,West,RUSSIA,Monitor,Globex Inc,585,45.49,26611.65,12157.8,14453.85,15,Enterprise
1/13/2023,West,RUSSIA,Laptop,Hooli,958,89.44,85683.52,48359.32,37324.2,20,Retail
1/13/2023,Central,RUSSIA,Monitor,Soylent LLC,471,75.23,35433.33,20527.12,14906.21,10,Retail
1/13/2023,North,RUSSIA,Mouse,Corp,573,15.24,8732.52,7125.35,1607.17,20,Wholesale
1/13/2023,West,RUSSIA,Mouse,Stark Industries,305,15.59,4754.95,2983.04,1771.91,0,Wholesale
1/13/2023,South,RUSSIA,Laptop,Globex Inc,669,67.73,45311.37,23971.8,21339.57,15,Wholesale
1/13/2023,West,RUSSIA,Keyboard,Corp,330,78.46,25891.8,21636.58,4255.22,20,Retail
1/13/2023,West,RUSSIA,Mouse,Umbrella Corp,845,80.8,68276,39665.15,28610.85,5,Enterprise
1/13/2023,West,RUSSIA,Printer,Stark Industries,636,48.96,31138.56,20685.07,10453.49,20,Wholesale
1/13/2023,East,RUSSIA,Printer,Soylent LLC,997,67.9,67696.3,52093.56,15602.74,5,Enterprise
1/13/2023,North,RUSSIA,Mouse,Umbrella Corp,133,54.67,7271.11,3632.66,3638.45,0,Retail
1/13/2023,South,RUSSIA,Printer,Umbrella Corp,620,60.02,37212.4,18124.02,19088.38,10,Wholesale
1/13/2023,Central,RUSSIA,Keyboard,Stark Industries,358,36.38,13024.04,7580.6,5443.44,10,Retail
1/14/2023,North,RUSSIA,Mouse,Corp,177,43.94,7777.38,3647.81,4129.57,15,Enterprise
1/14/2023,East,RUSSIA,Monitor,Soylent LLC,81,11.54,934.74,610.16,324.58,10,Retail
1/14/2023,West,RUSSIA,Mouse,Corp,342,94.65,32370.3,21377.11,10993.19,15,Retail
1/14/2023,West,RUSSIA,Printer,Massive Dynamic,33,20.03,660.99,430.71,230.28,5,Enterprise
1/14/2023,South,RUSSIA,Monitor,Stark Industries,319,75.2,23988.8,18031.76,5957.04,5,Enterprise
1/14/2023,East,RUSSIA,Monitor,Initech,114,21.6,2462.4,1900.53,561.87,0,Wholesale
1/14/2023,North,RUSSIA,Monitor,Umbrella Corp,42,93.68,3934.56,2064.57,1869.99,0,Wholesale
1/14/2023,Central,RUSSIA,Monitor,Hooli,72,72.58,5225.76,2287.58,2938.18,0,Wholesale
1/14/2023,East,RUSSIA,Monitor,Hooli,439,80.65,35405.35,23542.92,11862.43,15,Enterprise
1/14/2023,South,RUSSIA,Mouse,Wayne Enterprises,876,20.34,17817.84,9934.61,7883.23,0,Retail
1/14/2023,West,RUSSIA,Mouse,Globex Inc,780,91.01,70987.8,38267.79,32720.01,0,Wholesale
1/14/2023,East,RUSSIA,Keyboard,Globex Inc,182,48.74,8870.68,3745.74,5124.94,20,Wholesale
1/14/2023,Central,RUSSIA,Laptop,Corp,715,69.47,49671.05,27864.16,21806.89,20,Retail
1/14/2023,South,RUSSIA,Laptop,Wayne Enterprises,63,64.96,4092.48,1728.89,2363.59,0,Retail
1/14/2023,Central,RUSSIA,Monitor,Corp,980,31.69,31056.2,14569.75,16486.45,20,Wholesale
1/14/2023,East,RUSSIA,Keyboard,Umbrella Corp,876,15.61,13674.36,9382.34,4292.02,15,Wholesale
1/14/2023,Central,RUSSIA,Monitor,Globex Inc,990,56.95,56380.5,33650.81,22729.69,20,Enterprise
1/14/2023,West,RUSSIA,Printer,Stark Industries,119,96.67,11503.73,8350.3,3153.43,20,Wholesale
1/14/2023,Central,RUSSIA,Keyboard,Corp,568,66.17,37584.56,29762.41,7822.15,10,Retail
1/14/2023,South,RUSSIA,Keyboard,Wayne Enterprises,822,34.28,28178.16,17132.64,11045.52,0,Enterprise
1/14/2023,West,RUSSIA,Printer,Vehement Capital Partners,370,61.1,22607,15217.21,7389.79,15,Retail
1/14/2023,West,RUSSIA,Laptop,Umbrella Corp,36,21.69,780.84,546.98,233.86,5,Wholesale
1/14/2023,West,RUSSIA,Printer,Hooli,346,73.37,25386.02,15657.4,9728.62,0,Retail
1/14/2023,Central,RUSSIA,Printer,Corp,410,7.21,2956.1,1404.34,1551.76,5,Wholesale
1/14/2023,North,RUSSIA,Mouse,Globex Inc,390,12.41,4839.9,2373.1,2466.8,15,Enterprise
1/14/2023,South,RUSSIA,Laptop,Hooli,452,27.89,12606.28,9743.24,2863.04,20,Enterprise
1/14/2023,East,RUSSIA,Mouse,Globex Inc,883,75.2,66401.6,26796.47,39605.13,15,Enterprise
1/14/2023,East,RUSSIA,Mouse,Massive Dynamic,750,92.27,69202.5,57775.33,11427.17,10,Enterprise
1/15/2023,West,RUSSIA,Printer,Umbrella Corp,470,15.82,7435.4,3582.12,3853.28,0,Enterprise
1/15/2023,Central,RUSSIA,Printer,Massive Dynamic,429,86.32,37031.28,30038.11,6993.17,10,Enterprise
1/15/2023,Central,RUSSIA,Keyboard,Initech,441,43.55,19205.55,9403.21,9802.34,20,Retail
1/15/2023,East,RUSSIA,Keyboard,Massive Dynamic,297,88.1,26165.7,16917.99,9247.71,0,Retail
1/15/2023,West,RUSSIA,Printer,Corp,642,89.7,57587.4,48860.9,8726.5,15,Enterprise
1/15/2023,South,RUSSIA,Laptop,Vehement Capital Partners,837,18.47,15459.39,11970.66,3488.73,20,Enterprise
1/15/2023,North,RUSSIA,Printer,Umbrella Corp,662,74.86,49557.32,29188.87,20368.45,0,Retail
1/15/2023,North,RUSSIA,Monitor,Corp,526,86.73,45619.98,33516.23,12103.75,5,Enterprise
1/15/2023,Central,RUSSIA,Printer,Umbrella Corp,389,29.94,11646.66,6285.08,5361.58,10,Retail
1/15/2023,South,RUSSIA,Keyboard,Corp,270,32.84,8866.8,5867.09,2999.71,15,Wholesale
1/15/2023,East,RUSSIA,Laptop,Stark Industries,114,48.38,5515.32,3839.89,1675.43,10,Enterprise
1/15/2023,Central,RUSSIA,Mouse,Hooli,264,46.82,12360.48,6085.06,6275.42,0,Enterprise
1/15/2023,Central,RUSSIA,Monitor,Umbrella Corp,149,68.98,10278.02,6635.87,3642.15,15,Wholesale
1/15/2023,South,RUSSIA,Mouse,Wayne Enterprises,431,76.47,32958.57,17410.43,15548.14,0,Retail
1/15/2023,South,RUSSIA,Keyboard,Massive Dynamic,519,86.87,45085.53,31125.22,13960.31,5,Enterprise
1/15/2023,North,RUSSIA,Printer,Globex Inc,743,32.93,24466.99,11628.06,12838.93,0,Enterprise
1/15/2023,West,RUSSIA,Laptop,Wayne Enterprises,519,35.52,18434.88,9502.65,8932.23,15,Retail
1/15/2023,North,RUSSIA,Printer,Stark Industries,600,22.84,13704,9831.37,3872.63,20,Wholesale
1/15/2023,Central,RUSSIA,Mouse,Hooli,137,37.27,5105.99,3995.08,1110.91,5,Wholesale
1/15/2023,East,RUSSIA,Monitor,Massive Dynamic,278,15.33,4261.74,3201.67,1060.07,10,Wholesale
1/15/2023,East,RUSSIA,Monitor,Massive Dynamic,507,77.33,39206.31,31077.26,8129.05,20,Enterprise
1/16/2023,East,RUSSIA,Laptop,Initech,827,77.41,64018.07,42061.54,21956.53,15,Retail
1/16/2023,Central,RUSSIA,Monitor,Wayne Enterprises,451,26.31,11865.81,9500.81,2365,0,Enterprise
1/16/2023,East,RUSSIA,Printer,Corp,188,80.31,15098.28,11668.16,3430.12,0,Wholesale
1/16/2023,North,RUSSIA,Laptop,Corp,405,90.54,36668.7,27656.34,9012.36,5,Wholesale
1/16/2023,North,RUSSIA,Monitor,Globex Inc,635,96.96,61569.6,31080.87,30488.73,20,Retail
1/16/2023,East,RUSSIA,Monitor,Initech,540,73.13,39490.2,17295.8,22194.4,20,Enterprise
1/16/2023,South,RUSSIA,Monitor,Globex Inc,548,89.1,48826.8,34231.74,14595.06,5,Enterprise
1/16/2023,East,RUSSIA,Keyboard,Hooli,741,31.08,23030.28,10541.7,12488.58,10,Wholesale
1/16/2023,Central,RUSSIA,Monitor,Umbrella Corp,459,72.36,33213.24,28058.4,5154.84,5,Wholesale
1/16/2023,South,RUSSIA,Monitor,Soylent LLC,35,63.42,2219.7,961.47,1258.23,15,Wholesale
1/16/2023,North,RUSSIA,Keyboard,Globex Inc,378,74.24,28062.72,14134.78,13927.94,0,Retail
1/16/2023,South,RUSSIA,Keyboard,Soylent LLC,315,22.09,6958.35,4180.65,2777.7,20,Wholesale
1/16/2023,North,RUSSIA,Laptop,Umbrella Corp,917,71.66,65712.22,28422.27,37289.95,20,Wholesale
1/16/2023,Central,RUSSIA,Mouse,Soylent LLC,114,24.74,2820.36,1557.7,1262.66,5,Wholesale
1/16/2023,South,RUSSIA,Laptop,Massive Dynamic,924,37.87,34991.88,15261.63,19730.25,5,Wholesale
1/16/2023,East,RUSSIA,Mouse,Vehement Capital Partners,870,9.84,8560.8,4365.91,4194.89,10,Wholesale
1/16/2023,East,RUSSIA,Laptop,Soylent LLC,379,7.72,2925.88,1402.78,1523.1,0,Enterprise
1/16/2023,North,RUSSIA,Printer,Wayne Enterprises,415,68.59,28464.85,13441.01,15023.84,15,Retail
1/16/2023,South,RUSSIA,Mouse,Wayne Enterprises,753,64.78,48779.34,28067.96,20711.38,5,Enterprise
1/16/2023,Central,RUSSIA,Printer,Globex Inc,187,83.89,15687.43,7090.6,8596.83,5,Wholesale
1/16/2023,Central,RUSSIA,Mouse,Corp,250,8.23,2057.5,845.83,1211.67,0,Enterprise
1/16/2023,South,RUSSIA,Laptop,Umbrella Corp,507,30.33,15377.31,11508.03,3869.28,15,Retail
1/16/2023,North,RUSSIA,Printer,Umbrella Corp,111,7.45,826.95,596.34,230.61,20,Retail
1/16/2023,South,RUSSIA,Printer,Wayne Enterprises,805,99.76,80306.8,58451.81,21854.99,20,Enterprise
1/16/2023,Central,RUSSIA,Monitor,Soylent LLC,348,96.71,33655.08,20856.32,12798.76,5,Wholesale
1/16/2023,Central,RUSSIA,Laptop,Umbrella Corp,856,73.22,62676.32,31110.22,31566.1,0,Retail
1/16/2023,East,RUSSIA,Printer,Vehement Capital Partners,56,63.14,3535.84,1657.6,1878.24,20,Wholesale
1/16/2023,East,RUSSIA,Monitor,Hooli,138,12.94,1785.72,965.88,819.84,0,Enterprise
1/16/2023,North,RUSSIA,Laptop,Initech,193,57.68,11132.24,7236.88,3895.36,10,Enterprise
1/16/2023,West,RUSSIA,Mouse,Globex Inc,785,55.34,43441.9,19524.85,23917.05,5,Retail
1/16/2023,West,RUSSIA,Monitor,Corp,126,70.89,8932.14,4368.38,4563.76,20,Enterprise
1/17/2023,West,RUSSIA,Printer,Globex Inc,937,35.11,32898.07,26218.04,6680.03,5,Enterprise
1/17/2023,East,RUSSIA,Printer,Hooli,435,68.88,29962.8,16880.02,13082.78,5,Retail
1/17/2023,Central,RUSSIA,Mouse,Corp,278,38.9,10814.2,7023.21,3790.99,5,Wholesale
1/17/2023,South,RUSSIA,Mouse,Stark Industries,944,84.69,79947.36,54000.01,25947.35,20,Enterprise
1/17/2023,East,RUSSIA,Keyboard,Wayne Enterprises,423,92.63,39182.49,22248,16934.49,15,Enterprise
1/17/2023,West,RUSSIA,Laptop,Stark Industries,757,19.14,14488.98,11897.3,2591.68,0,Retail
1/17/2023,South,RUSSIA,Keyboard,Soylent LLC,530,58.86,31195.8,18274.54,12921.26,10,Enterprise
1/17/2023,West,RUSSIA,Mouse,Initech,135,76.96,10389.6,6073.36,4316.24,5,Enterprise
1/17/2023,North,RUSSIA,Monitor,Massive Dynamic,203,36.27,7362.81,5672.38,1690.43,10,Wholesale
1/17/2023,West,RUSSIA,Keyboard,Massive Dynamic,281,10.34,2905.54,1534.9,1370.64,10,Wholesale
1/17/2023,East,RUSSIA,Printer,Massive Dynamic,523,79.98,41829.54,26117.93,15711.61,0,Wholesale
1/17/2023,Central,RUSSIA,Laptop,Initech,190,47.34,8994.6,7446.24,1548.36,15,Wholesale
1/17/2023,South,RUSSIA,Laptop,Soylent LLC,230,37.14,8542.2,7200.73,1341.47,5,Wholesale
1/17/2023,East,RUSSIA,Mouse,Umbrella Corp,899,32.33,29064.67,20001.88,9062.79,0,Enterprise
1/17/2023,Central,RUSSIA,Monitor,Globex Inc,953,5.82,5546.46,2959.23,2587.23,20,Enterprise
1/17/2023,East,RUSSIA,Mouse,Stark Industries,267,14.63,3906.21,1692.61,2213.6,0,Enterprise
1/17/2023,West,RUSSIA,Keyboard,Globex Inc,909,81.1,73719.9,56994.82,16725.08,0,Retail
1/17/2023,North,RUSSIA,Laptop,Wayne Enterprises,741,14.62,10833.42,4651.45,6181.97,10,Wholesale
1/17/2023,Central,RUSSIA,Printer,Massive Dynamic,742,82.25,61029.5,33947.42,27082.08,15,Enterprise
1/17/2023,West,RUSSIA,Monitor,Stark Industries,671,51.32,34435.72,17459.54,16976.18,10,Enterprise
1/17/2023,East,RUSSIA,Monitor,Globex Inc,47,37.39,1757.33,1153.43,603.9,10,Wholesale
1/17/2023,North,RUSSIA,Mouse,Vehement Capital Partners,728,88.81,64653.68,50543.72,14109.96,15,Wholesale
1/17/2023,East,RUSSIA,Keyboard,Wayne Enterprises,906,18.56,16815.36,13023.73,3791.63,5,Retail
1/17/2023,Central,RUSSIA,Laptop,Soylent LLC,858,62.23,53393.34,32916.91,20476.43,10,Wholesale
1/17/2023,South,RUSSIA,Laptop,Soylent LLC,715,72.52,51851.8,39495.03,12356.77,5,Enterprise
1/17/2023,South,RUSSIA,Laptop,Wayne Enterprises,680,31.16,21188.8,16488.83,4699.97,0,Wholesale
1/17/2023,West,RUSSIA,Laptop,Initech,928,68.57,63632.96,32286.14,31346.82,15,Enterprise
1/17/2023,East,RUSSIA,Printer,Corp,288,15,4320,2167.48,2152.52,10,Enterprise
1/17/2023,Central,RUSSIA,Mouse,Wayne Enterprises,695,29.48,20488.6,15095.01,5393.59,10,Wholesale
1/17/2023,East,RUSSIA,Keyboard,Stark Industries,805,68.43,55086.15,30496.16,24589.99,20,Wholesale
1/17/2023,South,RUSSIA,Laptop,Umbrella Corp,962,61.92,59567.04,43425.89,16141.15,10,Enterprise
1/18/2023,South,RUSSIA,Monitor,Massive Dynamic,30,28.79,863.7,579.87,283.83,20,Enterprise
1/18/2023,Central,RUSSIA,Printer,Globex Inc,518,98.56,51054.08,20943.51,30110.57,15,Wholesale
1/18/2023,North,RUSSIA,Printer,Hooli,259,5.65,1463.35,1041.92,421.43,0,Wholesale
1/18/2023,Central,RUSSIA,Mouse,Soylent LLC,164,27.74,4549.36,3006.25,1543.11,5,Retail
1/18/2023,Central,RUSSIA,Printer,Hooli,862,95.08,81958.96,52939.28,29019.68,15,Enterprise
1/18/2023,West,RUSSIA,Mouse,Wayne Enterprises,52,9.16,476.32,363.52,112.8,15,Wholesale
1/18/2023,North,RUSSIA,Keyboard,Massive Dynamic,845,13.42,11339.9,6471.22,4868.68,5,Wholesale
1/18/2023,Central,RUSSIA,Mouse,Hooli,743,16.2,12036.6,5985.14,6051.46,10,Enterprise
1/18/2023,North,RUSSIA,Printer,Stark Industries,550,98.73,54301.5,32447.47,21854.03,10,Wholesale
1/18/2023,West,RUSSIA,Laptop,Corp,128,51.16,6548.48,4191.59,2356.89,5,Enterprise
